telemetry.time,deviceId,telemetry.co2
2022-09-23T08:47:23.0000000,DA00100001,510
2022-09-23T08:46:17.0000000,DA00100001,535
2022-09-23T08:45:02.0000000,DA00100001,521
2022-09-23T08:52:33.0000000,DA00110045,539
2022-09-23T08:51:26.0000000,DA00110045,543
2022-09-23T08:57:17.0000000,DA00110044,563
2022-09-23T08:49:02.0000000,DA00110045,537
2022-09-23T08:50:08.0000000,DA00110045,539
2022-09-23T08:56:02.0000000,DA00110044,580
2022-09-23T08:54:57.0000000,DA00110044,570
2022-09-23T08:52:27.0000000,DA00110044,575
2022-09-23T08:46:35.0000000,DA00110044,565
2022-09-23T08:53:42.0000000,DA00110044,563
2022-09-23T08:50:46.0000000,DA00110036,575
2022-09-23T08:45:30.0000000,DA00110044,579
2022-09-23T08:52:24.0000000,DA00110043,502
2022-09-23T08:58:07.0000000,DA00110042,698
2022-09-23T08:58:19.0000000,DA00110032,560
2022-09-23T08:51:19.0000000,DA00110043,508
2022-09-23T08:46:22.0000000,DA00110043,525
2022-09-23T08:47:40.0000000,DA00110043,519
2022-09-23T08:48:56.0000000,DA00110043,501
2022-09-23T08:50:02.0000000,DA00110043,508
2022-09-23T08:45:17.0000000,DA00110043,518
2022-09-23T08:55:48.0000000,DA00110042,688
2022-09-23T08:57:02.0000000,DA00110042,694
2022-09-23T08:58:16.0000000,DA00110031,582
2022-09-23T08:54:42.0000000,DA00110042,684
2022-09-23T08:53:28.0000000,DA00110042,698
2022-09-23T08:57:44.0000000,DA00110041,599
2022-09-23T08:56:25.0000000,DA00110041,606
2022-09-23T08:52:21.0000000,DA00110042,705
2022-09-23T08:51:08.0000000,DA00110042,688
2022-09-23T08:48:48.0000000,DA00110042,681
2022-09-23T08:49:54.0000000,DA00110042,688
2022-09-23T08:47:34.0000000,DA00110042,664
2022-09-23T08:46:29.0000000,DA00110042,643
2022-09-23T08:57:57.0000000,DA00110040,647
2022-09-23T08:45:14.0000000,DA00110042,638
2022-09-23T08:50:39.0000000,DA00110040,639
2022-09-23T08:51:57.0000000,DA00110040,639
2022-09-23T08:54:01.0000000,DA00110041,599
2022-09-23T08:48:04.0000000,DA00110041,601
2022-09-23T08:55:20.0000000,DA00110041,603
2022-09-23T08:48:15.0000000,DA00110040,629
2022-09-23T08:49:34.0000000,DA00110040,640
2022-09-23T08:46:58.0000000,DA00110041,614
2022-09-23T08:47:09.0000000,DA00110040,631
2022-09-23T08:59:13.0000000,DA00110038,558
2022-09-23T08:58:00.0000000,DA00110038,563
2022-09-23T08:56:47.0000000,DA00110039,695
2022-09-23T08:57:53.0000000,DA00110039,680
2022-09-23T08:55:31.0000000,DA00110039,654
2022-09-23T08:53:05.0000000,DA00110039,680
2022-09-23T08:54:25.0000000,DA00110039,674
2022-09-23T08:55:39.0000000,DA00110038,555
2022-09-23T08:56:46.0000000,DA00110038,560
2022-09-23T08:55:07.0000000,DA00110049,613
2022-09-23T08:54:25.0000000,DA00110038,558
2022-09-23T08:53:19.0000000,DA00110038,557
2022-09-23T08:50:51.0000000,DA00110038,554
2022-09-23T08:52:05.0000000,DA00110038,569
2022-09-23T08:49:45.0000000,DA00110038,576
2022-09-23T08:47:25.0000000,DA00110038,552
2022-09-23T08:48:32.0000000,DA00110038,551
2022-09-23T08:46:10.0000000,DA00110038,543
2022-09-23T08:59:07.0000000,DA00110033,534
2022-09-23T08:56:35.0000000,DA00110035,537
2022-09-23T08:55:29.0000000,DA00110035,533
2022-09-23T08:54:09.0000000,DA00110035,536
2022-09-23T08:48:02.0000000,DA00110049,586
