Timestamp;Entity Name;in;out
2021-11-08 05:30:00;dtu-lyn-boghandel;0;0
2021-11-08 05:30:00;dtu-lyn-indgang;0;0
2021-11-08 06:00:00;dtu-lyn-boghandel;0;0
2021-11-08 06:00:00;dtu-lyn-indgang;1;1
2021-11-08 06:30:00;dtu-lyn-boghandel;0;0
2021-11-08 06:30:00;dtu-lyn-indgang;0;0
2021-11-08 07:00:00;dtu-lyn-boghandel;0;0
2021-11-08 07:00:00;dtu-lyn-indgang;5;0
2021-11-08 07:30:00;dtu-lyn-boghandel;0;0
2021-11-08 07:30:00;dtu-lyn-indgang;8;2
2021-11-08 08:00:00;dtu-lyn-boghandel;0;0
2021-11-08 08:00:00;dtu-lyn-indgang;62;10
2021-11-08 08:30:00;dtu-lyn-boghandel;0;0
2021-11-08 08:30:00;dtu-lyn-indgang;52;17
2021-11-08 09:00:00;dtu-lyn-boghandel;3;1
2021-11-08 09:00:00;dtu-lyn-indgang;102;18
2021-11-08 09:30:00;dtu-lyn-boghandel;0;0
2021-11-08 09:30:00;dtu-lyn-indgang;84;22
2021-11-08 10:00:00;dtu-lyn-boghandel;0;0
2021-11-08 10:00:00;dtu-lyn-indgang;90;42
2021-11-08 10:30:00;dtu-lyn-boghandel;2;2
2021-11-08 10:30:00;dtu-lyn-indgang;133;58
2021-11-08 11:00:00;dtu-lyn-boghandel;4;2
2021-11-08 11:00:00;dtu-lyn-indgang;90;50
2021-11-08 11:30:00;dtu-lyn-boghandel;2;2
2021-11-08 11:30:00;dtu-lyn-indgang;60;64
2021-11-08 12:00:00;dtu-lyn-boghandel;1;5
2021-11-08 12:00:00;dtu-lyn-indgang;186;250
2021-11-08 12:30:00;dtu-lyn-boghandel;12;11
2021-11-08 12:30:00;dtu-lyn-indgang;223;165
2021-11-08 13:00:00;dtu-lyn-boghandel;13;10
2021-11-08 13:00:00;dtu-lyn-indgang;210;180
2021-11-08 13:30:00;dtu-lyn-boghandel;10;10
2021-11-08 13:30:00;dtu-lyn-indgang;163;128
2021-11-08 14:00:00;dtu-lyn-boghandel;4;5
2021-11-08 14:00:00;dtu-lyn-indgang;116;93
2021-11-08 14:30:00;dtu-lyn-boghandel;6;1
2021-11-08 14:30:00;dtu-lyn-indgang;97;122
2021-11-08 15:00:00;dtu-lyn-boghandel;8;6
2021-11-08 15:00:00;dtu-lyn-indgang;106;106
2021-11-08 15:30:00;dtu-lyn-boghandel;9;8
2021-11-08 15:30:00;dtu-lyn-indgang;90;97
2021-11-08 16:00:00;dtu-lyn-boghandel;7;3
2021-11-08 16:00:00;dtu-lyn-indgang;83;116
2021-11-08 16:30:00;dtu-lyn-boghandel;2;2
2021-11-08 16:30:00;dtu-lyn-indgang;83;126
2021-11-08 17:00:00;dtu-lyn-boghandel;1;1
2021-11-08 17:00:00;dtu-lyn-indgang;108;154
2021-11-08 17:30:00;dtu-lyn-boghandel;1;1
2021-11-08 17:30:00;dtu-lyn-indgang;104;138
2021-11-08 18:00:00;dtu-lyn-boghandel;0;0
2021-11-08 18:00:00;dtu-lyn-indgang;38;75
2021-11-08 18:30:00;dtu-lyn-boghandel;0;0
2021-11-08 18:30:00;dtu-lyn-indgang;36;81
2021-11-08 19:00:00;dtu-lyn-boghandel;0;0
2021-11-08 19:00:00;dtu-lyn-indgang;41;63
2021-11-08 19:30:00;dtu-lyn-boghandel;0;0
2021-11-08 19:30:00;dtu-lyn-indgang;27;58
2021-11-08 21:30:00;dtu-lyn-boghandel;3;2
2021-11-08 22:00:00;dtu-lyn-boghandel;0;0
2021-11-08 22:00:00;dtu-lyn-indgang;35;110
2021-11-08 22:30:00;dtu-lyn-boghandel;0;0
2021-11-08 22:30:00;dtu-lyn-indgang;25;110
2021-11-08 23:00:00;dtu-lyn-boghandel;0;0
2021-11-08 23:00:00;dtu-lyn-indgang;4;14
2021-11-08 23:30:00;dtu-lyn-boghandel;0;0
2021-11-08 23:30:00;dtu-lyn-indgang;4;14
2021-11-09 00:00:00;dtu-lyn-boghandel;0;0
2021-11-09 00:00:00;dtu-lyn-indgang;0;7
2021-11-09 00:30:00;dtu-lyn-boghandel;0;0
2021-11-09 00:30:00;dtu-lyn-indgang;0;4
2021-11-09 01:00:00;dtu-lyn-boghandel;0;0
2021-11-09 01:00:00;dtu-lyn-indgang;1;2
2021-11-09 01:30:00;dtu-lyn-boghandel;0;0
2021-11-09 01:30:00;dtu-lyn-indgang;0;3
2021-11-09 02:00:00;dtu-lyn-boghandel;0;0
2021-11-09 02:00:00;dtu-lyn-indgang;0;0
2021-11-09 02:30:00;dtu-lyn-boghandel;0;0
2021-11-09 02:30:00;dtu-lyn-indgang;0;0
2021-11-09 03:00:00;dtu-lyn-boghandel;0;0
2021-11-09 03:00:00;dtu-lyn-indgang;0;0
2021-11-09 03:30:00;dtu-lyn-boghandel;0;0
2021-11-09 03:30:00;dtu-lyn-indgang;0;0
2021-11-09 04:00:00;dtu-lyn-boghandel;0;0
2021-11-09 04:00:00;dtu-lyn-indgang;1;4
2021-11-09 04:30:00;dtu-lyn-boghandel;0;0
2021-11-09 04:30:00;dtu-lyn-indgang;0;0
2021-11-09 05:00:00;dtu-lyn-boghandel;0;0
2021-11-09 05:00:00;dtu-lyn-indgang;1;0
2021-11-09 05:30:00;dtu-lyn-boghandel;0;0
2021-11-09 05:30:00;dtu-lyn-indgang;0;0
2021-11-09 06:00:00;dtu-lyn-boghandel;0;0
2021-11-09 06:00:00;dtu-lyn-indgang;1;0
2021-11-09 06:30:00;dtu-lyn-boghandel;0;0
2021-11-09 06:30:00;dtu-lyn-indgang;1;2
2021-11-09 07:00:00;dtu-lyn-boghandel;0;0
2021-11-09 07:00:00;dtu-lyn-indgang;4;1
2021-11-09 07:30:00;dtu-lyn-boghandel;0;0
2021-11-09 07:30:00;dtu-lyn-indgang;13;4
2021-11-09 08:00:00;dtu-lyn-boghandel;1;1
2021-11-09 08:00:00;dtu-lyn-indgang;36;9
2021-11-09 08:30:00;dtu-lyn-boghandel;0;0
2021-11-09 08:30:00;dtu-lyn-indgang;70;10
2021-11-09 09:00:00;dtu-lyn-boghandel;0;0
2021-11-09 09:00:00;dtu-lyn-indgang;120;15
2021-11-09 09:30:00;dtu-lyn-boghandel;0;0
2021-11-09 09:30:00;dtu-lyn-indgang;111;30
2021-11-09 10:00:00;dtu-lyn-boghandel;4;3
2021-11-09 10:00:00;dtu-lyn-indgang;83;43
2021-11-09 10:30:00;dtu-lyn-boghandel;0;0
2021-11-09 10:30:00;dtu-lyn-indgang;88;32
2021-11-09 11:00:00;dtu-lyn-boghandel;1;1
2021-11-09 11:00:00;dtu-lyn-indgang;76;40
2021-11-09 11:30:00;dtu-lyn-boghandel;2;2
2021-11-09 11:30:00;dtu-lyn-indgang;85;103
2021-11-09 12:00:00;dtu-lyn-boghandel;7;5
2021-11-09 12:00:00;dtu-lyn-indgang;201;221
2021-11-09 12:30:00;dtu-lyn-boghandel;8;9
2021-11-09 12:30:00;dtu-lyn-indgang;239;238
2021-11-09 13:00:00;dtu-lyn-boghandel;7;9
2021-11-09 13:00:00;dtu-lyn-indgang;269;169
2021-11-09 13:30:00;dtu-lyn-boghandel;7;4
2021-11-09 13:30:00;dtu-lyn-indgang;150;106
2021-11-09 14:00:00;dtu-lyn-boghandel;5;2
2021-11-09 14:00:00;dtu-lyn-indgang;95;98
2021-11-09 14:30:00;dtu-lyn-boghandel;6;5
2021-11-09 14:30:00;dtu-lyn-indgang;107;114
2021-11-09 15:00:00;dtu-lyn-boghandel;8;8
2021-11-09 15:00:00;dtu-lyn-indgang;101;137
2021-11-09 15:30:00;dtu-lyn-boghandel;7;1
2021-11-09 15:30:00;dtu-lyn-indgang;105;98
2021-11-09 16:00:00;dtu-lyn-boghandel;6;4
2021-11-09 16:00:00;dtu-lyn-indgang;97;121
2021-11-09 16:30:00;dtu-lyn-boghandel;7;7
2021-11-09 16:30:00;dtu-lyn-indgang;112;138
2021-11-09 17:00:00;dtu-lyn-boghandel;1;1
2021-11-09 17:00:00;dtu-lyn-indgang;101;140
2021-11-09 17:30:00;dtu-lyn-boghandel;2;1
2021-11-09 17:30:00;dtu-lyn-indgang;94;114
2021-11-09 18:00:00;dtu-lyn-boghandel;2;5
2021-11-09 18:00:00;dtu-lyn-indgang;68;136
2021-11-09 18:30:00;dtu-lyn-boghandel;1;2
2021-11-09 18:30:00;dtu-lyn-indgang;50;73
2021-11-09 19:00:00;dtu-lyn-boghandel;0;0
2021-11-09 19:00:00;dtu-lyn-indgang;36;87
2021-11-09 19:30:00;dtu-lyn-boghandel;2;2
2021-11-09 19:30:00;dtu-lyn-indgang;22;61
2021-11-09 20:00:00;dtu-lyn-boghandel;1;1
2021-11-09 20:00:00;dtu-lyn-indgang;27;67
2021-11-09 20:30:00;dtu-lyn-boghandel;0;0
2021-11-09 20:30:00;dtu-lyn-indgang;15;45
2021-11-09 21:00:00;dtu-lyn-boghandel;0;0
2021-11-09 21:00:00;dtu-lyn-indgang;15;49
2021-11-09 21:30:00;dtu-lyn-boghandel;0;0
2021-11-09 21:30:00;dtu-lyn-indgang;14;21
2021-11-09 22:00:00;dtu-lyn-boghandel;0;0
2021-11-09 22:00:00;dtu-lyn-indgang;7;44
2021-11-09 22:30:00;dtu-lyn-boghandel;0;0
2021-11-09 22:30:00;dtu-lyn-indgang;8;26
2021-11-09 23:00:00;dtu-lyn-boghandel;0;0
2021-11-09 23:00:00;dtu-lyn-indgang;8;23
2021-11-09 23:30:00;dtu-lyn-boghandel;0;0
2021-11-09 23:30:00;dtu-lyn-indgang;6;22
2021-11-10 00:00:00;dtu-lyn-boghandel;0;0
2021-11-10 00:00:00;dtu-lyn-indgang;6;13
2021-11-10 00:30:00;dtu-lyn-boghandel;1;1
2021-11-10 00:30:00;dtu-lyn-indgang;1;5
2021-11-10 01:00:00;dtu-lyn-boghandel;0;0
2021-11-10 01:00:00;dtu-lyn-indgang;0;3
2021-11-10 01:30:00;dtu-lyn-boghandel;0;0
2021-11-10 01:30:00;dtu-lyn-indgang;1;2
2021-11-10 02:00:00;dtu-lyn-boghandel;0;0
2021-11-10 02:00:00;dtu-lyn-indgang;0;6
2021-11-10 02:30:00;dtu-lyn-boghandel;0;0
2021-11-10 02:30:00;dtu-lyn-indgang;0;0
2021-11-10 03:00:00;dtu-lyn-boghandel;0;0
2021-11-10 03:00:00;dtu-lyn-indgang;0;2
2021-11-10 03:30:00;dtu-lyn-boghandel;0;0
2021-11-10 03:30:00;dtu-lyn-indgang;0;0
2021-11-10 04:00:00;dtu-lyn-boghandel;0;0
2021-11-10 04:00:00;dtu-lyn-indgang;1;0
2021-11-10 04:30:00;dtu-lyn-boghandel;0;0
2021-11-10 04:30:00;dtu-lyn-indgang;5;6
2021-11-10 05:00:00;dtu-lyn-boghandel;0;0
2021-11-10 05:00:00;dtu-lyn-indgang;1;0
2021-11-10 05:30:00;dtu-lyn-boghandel;0;0
2021-11-10 05:30:00;dtu-lyn-indgang;0;0
2021-11-10 06:00:00;dtu-lyn-boghandel;0;0
2021-11-10 06:00:00;dtu-lyn-indgang;1;0
2021-11-10 06:30:00;dtu-lyn-boghandel;0;0
2021-11-10 06:30:00;dtu-lyn-indgang;2;1
2021-11-10 07:00:00;dtu-lyn-boghandel;0;0
2021-11-10 07:00:00;dtu-lyn-indgang;2;1
2021-11-10 07:30:00;dtu-lyn-boghandel;0;0
2021-11-10 07:30:00;dtu-lyn-indgang;7;2
2021-11-10 08:00:00;dtu-lyn-boghandel;1;1
2021-11-10 08:00:00;dtu-lyn-indgang;47;10
2021-11-10 08:30:00;dtu-lyn-boghandel;0;0
2021-11-10 08:30:00;dtu-lyn-indgang;67;9
2021-11-10 09:00:00;dtu-lyn-boghandel;1;1
2021-11-10 09:00:00;dtu-lyn-indgang;105;20
2021-11-10 09:30:00;dtu-lyn-boghandel;0;0
2021-11-10 09:30:00;dtu-lyn-indgang;121;24
2021-11-10 10:00:00;dtu-lyn-boghandel;0;0
2021-11-10 10:00:00;dtu-lyn-indgang;157;44
2021-11-10 10:30:00;dtu-lyn-boghandel;2;3
2021-11-10 10:30:00;dtu-lyn-indgang;102;50
2021-11-10 11:00:00;dtu-lyn-boghandel;2;0
2021-11-10 11:00:00;dtu-lyn-indgang;95;65
2021-11-10 11:30:00;dtu-lyn-boghandel;3;5
2021-11-10 11:30:00;dtu-lyn-indgang;144;129
2021-11-10 12:00:00;dtu-lyn-boghandel;6;2
2021-11-10 12:00:00;dtu-lyn-indgang;202;258
2021-11-10 12:30:00;dtu-lyn-boghandel;17;14
2021-11-10 12:30:00;dtu-lyn-indgang;167;186
2021-11-10 13:00:00;dtu-lyn-boghandel;10;7
2021-11-10 13:00:00;dtu-lyn-indgang;245;170
2021-11-10 13:30:00;dtu-lyn-boghandel;6;4
2021-11-10 13:30:00;dtu-lyn-indgang;163;151
2021-11-10 14:00:00;dtu-lyn-boghandel;9;9
2021-11-10 14:00:00;dtu-lyn-indgang;132;115
2021-11-10 14:30:00;dtu-lyn-boghandel;23;18
2021-11-10 14:30:00;dtu-lyn-indgang;96;128
2021-11-10 15:00:00;dtu-lyn-boghandel;5;8
2021-11-10 15:00:00;dtu-lyn-indgang;92;110
2021-11-10 15:30:00;dtu-lyn-boghandel;6;8
2021-11-10 15:30:00;dtu-lyn-indgang;111;107
2021-11-10 16:00:00;dtu-lyn-boghandel;7;7
2021-11-10 16:00:00;dtu-lyn-indgang;99;127
2021-11-10 16:30:00;dtu-lyn-boghandel;0;0
2021-11-10 16:30:00;dtu-lyn-indgang;99;125
2021-11-10 17:00:00;dtu-lyn-boghandel;1;1
2021-11-10 17:00:00;dtu-lyn-indgang;112;173
2021-11-10 17:30:00;dtu-lyn-boghandel;0;0
2021-11-10 17:30:00;dtu-lyn-indgang;62;102
2021-11-10 18:00:00;dtu-lyn-boghandel;0;2
2021-11-10 18:00:00;dtu-lyn-indgang;45;105
2021-11-10 18:30:00;dtu-lyn-boghandel;0;1
2021-11-10 18:30:00;dtu-lyn-indgang;31;76
2021-11-10 19:00:00;dtu-lyn-boghandel;0;0
2021-11-10 19:00:00;dtu-lyn-indgang;20;64
2021-11-10 19:30:00;dtu-lyn-boghandel;0;0
2021-11-10 19:30:00;dtu-lyn-indgang;22;52
2021-11-10 20:00:00;dtu-lyn-boghandel;0;0
2021-11-10 20:00:00;dtu-lyn-indgang;18;58
2021-11-10 20:30:00;dtu-lyn-boghandel;0;0
2021-11-10 20:30:00;dtu-lyn-indgang;11;49
2021-11-10 21:00:00;dtu-lyn-boghandel;0;0
2021-11-10 21:00:00;dtu-lyn-indgang;11;25
2021-11-10 21:30:00;dtu-lyn-boghandel;0;0
2021-11-10 21:30:00;dtu-lyn-indgang;6;25
2021-11-10 22:00:00;dtu-lyn-boghandel;0;0
2021-11-10 22:00:00;dtu-lyn-indgang;3;27
2021-11-10 22:30:00;dtu-lyn-boghandel;0;0
2021-11-10 22:30:00;dtu-lyn-indgang;4;14
2021-11-10 23:00:00;dtu-lyn-boghandel;0;0
2021-11-10 23:00:00;dtu-lyn-indgang;2;4
2021-11-10 23:30:00;dtu-lyn-boghandel;0;0
2021-11-10 23:30:00;dtu-lyn-indgang;4;8
2021-11-11 00:00:00;dtu-lyn-boghandel;0;0
2021-11-11 00:00:00;dtu-lyn-indgang;3;2
2021-11-11 00:30:00;dtu-lyn-boghandel;0;0
2021-11-11 00:30:00;dtu-lyn-indgang;1;0
2021-11-11 01:00:00;dtu-lyn-boghandel;0;0
2021-11-11 01:00:00;dtu-lyn-indgang;1;5
2021-11-11 01:30:00;dtu-lyn-boghandel;0;1
2021-11-11 01:30:00;dtu-lyn-indgang;0;3
2021-11-11 02:00:00;dtu-lyn-boghandel;0;0
2021-11-11 02:00:00;dtu-lyn-indgang;0;3
2021-11-11 02:30:00;dtu-lyn-boghandel;0;0
2021-11-11 02:30:00;dtu-lyn-indgang;1;1
2021-11-11 03:00:00;dtu-lyn-boghandel;0;0
2021-11-11 03:00:00;dtu-lyn-indgang;0;1
2021-11-11 03:30:00;dtu-lyn-boghandel;1;1
2021-11-11 03:30:00;dtu-lyn-indgang;2;4
2021-11-11 04:00:00;dtu-lyn-boghandel;1;1
2021-11-11 04:00:00;dtu-lyn-indgang;4;4
2021-11-11 04:30:00;dtu-lyn-boghandel;0;0
2021-11-11 04:30:00;dtu-lyn-indgang;0;0
2021-11-11 05:00:00;dtu-lyn-boghandel;0;0
2021-11-11 05:00:00;dtu-lyn-indgang;2;1
2021-11-11 05:30:00;dtu-lyn-boghandel;0;0
2021-11-11 05:30:00;dtu-lyn-indgang;0;0
2021-11-11 06:00:00;dtu-lyn-boghandel;0;0
2021-11-11 06:00:00;dtu-lyn-indgang;1;0
2021-11-11 06:30:00;dtu-lyn-boghandel;0;0
2021-11-11 06:30:00;dtu-lyn-indgang;4;0
2021-11-11 07:00:00;dtu-lyn-boghandel;0;0
2021-11-11 07:00:00;dtu-lyn-indgang;2;2
2021-11-11 07:30:00;dtu-lyn-boghandel;0;0
2021-11-11 07:30:00;dtu-lyn-indgang;6;1
2021-11-11 08:00:00;dtu-lyn-boghandel;0;0
2021-11-11 08:00:00;dtu-lyn-indgang;29;7
2021-11-11 08:30:00;dtu-lyn-boghandel;0;0
2021-11-11 08:30:00;dtu-lyn-indgang;59;7
2021-11-11 09:00:00;dtu-lyn-boghandel;3;3
2021-11-11 09:00:00;dtu-lyn-indgang;63;14
2021-11-11 09:30:00;dtu-lyn-boghandel;2;2
2021-11-11 09:30:00;dtu-lyn-indgang;91;18
2021-11-11 10:00:00;dtu-lyn-boghandel;5;5
2021-11-11 10:00:00;dtu-lyn-indgang;114;29
2021-11-11 10:30:00;dtu-lyn-boghandel;8;3
2021-11-11 10:30:00;dtu-lyn-indgang;71;32
2021-11-11 11:00:00;dtu-lyn-boghandel;2;2
2021-11-11 11:00:00;dtu-lyn-indgang;70;29
2021-11-11 11:30:00;dtu-lyn-boghandel;2;2
2021-11-11 11:30:00;dtu-lyn-indgang;84;81
2021-11-11 12:00:00;dtu-lyn-boghandel;8;3
2021-11-11 12:00:00;dtu-lyn-indgang;171;200
2021-11-11 12:30:00;dtu-lyn-boghandel;12;13
2021-11-11 12:30:00;dtu-lyn-indgang;162;129
2021-11-11 13:00:00;dtu-lyn-boghandel;5;9
2021-11-11 13:00:00;dtu-lyn-indgang;251;150
2021-11-11 13:30:00;dtu-lyn-boghandel;3;6
2021-11-11 13:30:00;dtu-lyn-indgang;195;111
2021-11-11 14:00:00;dtu-lyn-boghandel;5;2
2021-11-11 14:00:00;dtu-lyn-indgang;159;148
2021-11-11 14:30:00;dtu-lyn-boghandel;4;4
2021-11-11 14:30:00;dtu-lyn-indgang;98;98
2021-11-11 15:00:00;dtu-lyn-boghandel;11;9
2021-11-11 15:00:00;dtu-lyn-indgang;91;103
2021-11-11 15:30:00;dtu-lyn-boghandel;10;7
2021-11-11 15:30:00;dtu-lyn-indgang;94;149
2021-11-11 16:00:00;dtu-lyn-boghandel;1;1
2021-11-11 16:00:00;dtu-lyn-indgang;93;144
2021-11-11 16:30:00;dtu-lyn-boghandel;1;2
2021-11-11 16:30:00;dtu-lyn-indgang;75;134
2021-11-11 17:00:00;dtu-lyn-boghandel;3;2
2021-11-11 17:00:00;dtu-lyn-indgang;98;148
2021-11-11 17:30:00;dtu-lyn-boghandel;0;0
2021-11-11 17:30:00;dtu-lyn-indgang;78;124
2021-11-11 18:00:00;dtu-lyn-boghandel;0;0
2021-11-11 18:00:00;dtu-lyn-indgang;51;88
2021-11-11 18:30:00;dtu-lyn-boghandel;0;0
2021-11-11 18:30:00;dtu-lyn-indgang;46;57
2021-11-11 19:00:00;dtu-lyn-boghandel;1;1
2021-11-11 19:00:00;dtu-lyn-indgang;48;87
2021-11-11 19:30:00;dtu-lyn-boghandel;1;0
2021-11-11 19:30:00;dtu-lyn-indgang;27;72
2021-11-11 20:00:00;dtu-lyn-boghandel;0;0
2021-11-11 20:00:00;dtu-lyn-indgang;11;57
2021-11-11 20:30:00;dtu-lyn-boghandel;0;0
2021-11-11 20:30:00;dtu-lyn-indgang;31;60
2021-11-11 21:00:00;dtu-lyn-boghandel;1;1
2021-11-11 21:00:00;dtu-lyn-indgang;12;46
2021-11-11 21:30:00;dtu-lyn-boghandel;0;0
2021-11-11 21:30:00;dtu-lyn-indgang;12;20
2021-11-11 22:00:00;dtu-lyn-boghandel;0;0
2021-11-11 22:00:00;dtu-lyn-indgang;4;26
2021-11-11 22:30:00;dtu-lyn-boghandel;3;3
2021-11-11 22:30:00;dtu-lyn-indgang;6;19
2021-11-11 23:00:00;dtu-lyn-boghandel;0;0
2021-11-11 23:00:00;dtu-lyn-indgang;8;13
2021-11-11 23:30:00;dtu-lyn-boghandel;0;0
2021-11-11 23:30:00;dtu-lyn-indgang;1;9
2021-11-12 00:00:00;dtu-lyn-boghandel;0;0
2021-11-12 00:00:00;dtu-lyn-indgang;0;4
2021-11-12 00:30:00;dtu-lyn-boghandel;0;0
2021-11-12 00:30:00;dtu-lyn-indgang;2;6
2021-11-12 01:00:00;dtu-lyn-boghandel;0;0
2021-11-12 01:00:00;dtu-lyn-indgang;0;1
2021-11-12 01:30:00;dtu-lyn-boghandel;0;0
2021-11-12 01:30:00;dtu-lyn-indgang;0;2
2021-11-12 02:00:00;dtu-lyn-boghandel;0;0
2021-11-12 02:00:00;dtu-lyn-indgang;0;3
2021-11-12 02:30:00;dtu-lyn-boghandel;0;0
2021-11-12 02:30:00;dtu-lyn-indgang;0;1
2021-11-12 03:00:00;dtu-lyn-boghandel;0;0
2021-11-12 03:00:00;dtu-lyn-indgang;0;4
2021-11-12 03:30:00;dtu-lyn-boghandel;0;0
2021-11-12 03:30:00;dtu-lyn-indgang;0;0
2021-11-12 04:00:00;dtu-lyn-boghandel;0;0
2021-11-12 04:00:00;dtu-lyn-indgang;1;0
2021-11-12 04:30:00;dtu-lyn-boghandel;1;1
2021-11-12 04:30:00;dtu-lyn-indgang;2;3
2021-11-12 05:00:00;dtu-lyn-boghandel;0;0
2021-11-12 05:00:00;dtu-lyn-indgang;1;0
2021-11-12 05:30:00;dtu-lyn-boghandel;0;0
2021-11-12 05:30:00;dtu-lyn-indgang;0;0
2021-11-12 06:00:00;dtu-lyn-boghandel;0;0
2021-11-12 06:00:00;dtu-lyn-indgang;0;2
2021-11-12 06:30:00;dtu-lyn-boghandel;0;0
2021-11-12 06:30:00;dtu-lyn-indgang;1;0
2021-11-12 07:00:00;dtu-lyn-boghandel;0;0
2021-11-12 07:00:00;dtu-lyn-indgang;4;0
2021-11-12 07:30:00;dtu-lyn-boghandel;0;0
2021-11-12 07:30:00;dtu-lyn-indgang;7;2
2021-11-12 08:00:00;dtu-lyn-boghandel;0;0
2021-11-12 08:00:00;dtu-lyn-indgang;30;4
2021-11-12 08:30:00;dtu-lyn-boghandel;0;0
2021-11-12 08:30:00;dtu-lyn-indgang;77;19
2021-11-12 09:00:00;dtu-lyn-boghandel;1;1
2021-11-12 09:00:00;dtu-lyn-indgang;90;28
2021-11-12 09:30:00;dtu-lyn-boghandel;1;1
2021-11-12 09:30:00;dtu-lyn-indgang;101;22
2021-11-12 10:00:00;dtu-lyn-boghandel;1;2
2021-11-12 10:00:00;dtu-lyn-indgang;127;44
2021-11-12 10:30:00;dtu-lyn-boghandel;1;1
2021-11-12 10:30:00;dtu-lyn-indgang;69;41
2021-11-12 11:00:00;dtu-lyn-boghandel;5;4
2021-11-12 11:00:00;dtu-lyn-indgang;81;63
2021-11-12 11:30:00;dtu-lyn-boghandel;12;7
2021-11-12 11:30:00;dtu-lyn-indgang;143;104
2021-11-12 12:00:00;dtu-lyn-boghandel;4;5
2021-11-12 12:00:00;dtu-lyn-indgang;153;193
2021-11-12 12:30:00;dtu-lyn-boghandel;10;11
2021-11-12 12:30:00;dtu-lyn-indgang;138;202
2021-11-12 13:00:00;dtu-lyn-boghandel;15;4
2021-11-12 13:00:00;dtu-lyn-indgang;197;169
2021-11-12 13:30:00;dtu-lyn-boghandel;8;8
2021-11-12 13:30:00;dtu-lyn-indgang;112;97
2021-11-12 14:00:00;dtu-lyn-boghandel;5;10
2021-11-12 14:00:00;dtu-lyn-indgang;101;90
2021-11-12 14:30:00;dtu-lyn-boghandel;3;4
2021-11-12 14:30:00;dtu-lyn-indgang;102;91
2021-11-12 15:00:00;dtu-lyn-boghandel;0;1
2021-11-12 15:00:00;dtu-lyn-indgang;82;81
2021-11-12 15:30:00;dtu-lyn-boghandel;0;3
2021-11-12 15:30:00;dtu-lyn-indgang;79;78
2021-11-12 16:00:00;dtu-lyn-boghandel;7;4
2021-11-12 16:00:00;dtu-lyn-indgang;75;117
2021-11-12 16:30:00;dtu-lyn-boghandel;0;0
2021-11-12 16:30:00;dtu-lyn-indgang;66;95
2021-11-12 17:00:00;dtu-lyn-boghandel;1;2
2021-11-12 17:00:00;dtu-lyn-indgang;43;97
2021-11-12 17:30:00;dtu-lyn-boghandel;0;0
2021-11-12 17:30:00;dtu-lyn-indgang;33;80
2021-11-12 18:00:00;dtu-lyn-boghandel;0;0
2021-11-12 18:00:00;dtu-lyn-indgang;24;59
2021-11-12 18:30:00;dtu-lyn-boghandel;0;0
2021-11-12 18:30:00;dtu-lyn-indgang;26;52
2021-11-12 19:00:00;dtu-lyn-boghandel;0;0
2021-11-12 19:00:00;dtu-lyn-indgang;9;40
2021-11-12 19:30:00;dtu-lyn-boghandel;0;1
2021-11-12 19:30:00;dtu-lyn-indgang;18;52
2021-11-12 20:00:00;dtu-lyn-boghandel;0;0
2021-11-12 20:00:00;dtu-lyn-indgang;12;22
2021-11-12 20:30:00;dtu-lyn-boghandel;0;0
2021-11-12 20:30:00;dtu-lyn-indgang;8;27
2021-11-12 21:00:00;dtu-lyn-boghandel;0;0
2021-11-12 21:00:00;dtu-lyn-indgang;18;21
2021-11-12 21:30:00;dtu-lyn-boghandel;0;0
2021-11-12 21:30:00;dtu-lyn-indgang;10;28
2021-11-12 22:00:00;dtu-lyn-boghandel;0;0
2021-11-12 22:00:00;dtu-lyn-indgang;12;21
2021-11-12 22:30:00;dtu-lyn-boghandel;0;0
2021-11-12 22:30:00;dtu-lyn-indgang;8;13
2021-11-12 23:00:00;dtu-lyn-boghandel;0;0
2021-11-12 23:00:00;dtu-lyn-indgang;6;28
2021-11-12 23:30:00;dtu-lyn-boghandel;0;0
2021-11-12 23:30:00;dtu-lyn-indgang;11;19
2021-11-13 00:00:00;dtu-lyn-boghandel;0;0
2021-11-13 00:00:00;dtu-lyn-indgang;1;2
2021-11-13 00:30:00;dtu-lyn-boghandel;0;0
2021-11-13 00:30:00;dtu-lyn-indgang;0;1
2021-11-13 01:00:00;dtu-lyn-boghandel;0;0
2021-11-13 01:00:00;dtu-lyn-indgang;0;1
2021-11-13 01:30:00;dtu-lyn-boghandel;0;0
2021-11-13 01:30:00;dtu-lyn-indgang;0;0
2021-11-13 02:00:00;dtu-lyn-boghandel;0;0
2021-11-13 02:00:00;dtu-lyn-indgang;2;0
2021-11-13 02:30:00;dtu-lyn-boghandel;0;0
2021-11-13 02:30:00;dtu-lyn-indgang;0;2
2021-11-13 03:00:00;dtu-lyn-boghandel;0;0
2021-11-13 03:00:00;dtu-lyn-indgang;1;3
2021-11-13 03:30:00;dtu-lyn-boghandel;0;0
2021-11-13 03:30:00;dtu-lyn-indgang;0;2
2021-11-13 04:00:00;dtu-lyn-boghandel;0;0
2021-11-13 04:00:00;dtu-lyn-indgang;0;0
2021-11-13 04:30:00;dtu-lyn-boghandel;0;0
2021-11-13 04:30:00;dtu-lyn-indgang;0;0
2021-11-13 05:00:00;dtu-lyn-boghandel;0;0
2021-11-13 05:00:00;dtu-lyn-indgang;0;0
2021-11-13 05:30:00;dtu-lyn-boghandel;0;0
